simulation,mean_words,question_percent
2909,43.275555555555556,34.66666666666667
2910,55.39555555555555,31.11111111111111
2911,88.30666666666667,32
2912,82.72888888888889,33.33333333333333
2913,44.45777777777778,29.777777777777775
2914,43.58222222222222,31.555555555555554
2915,118.55111111111111,31.11111111111111
2916,82.13777777777777,26.666666666666668
2917,84.88,26.222222222222225
2918,52.2,31.555555555555554
2919,76.29777777777778,32.88888888888889
2920,150.74666666666667,32.44444444444444
2921,155.52444444444444,25.77777777777778
2922,80.29333333333334,36
2923,127.96888888888888,31.555555555555554
2924,83.5911111111111,34.22222222222222
2925,78.78666666666666,24.444444444444443
2926,114.18222222222222,29.777777777777775
2927,52.16888888888889,34.22222222222222
2928,74.96888888888888,33.77777777777778
2929,77.28444444444445,35.11111111111111
2930,55.78666666666667,39.111111111111114
2931,44.47555555555556,33.77777777777778
2932,114.86666666666666,36.44444444444444
2933,51.48,29.777777777777775
2934,78.7688888888889,30.22222222222222
2935,84.04444444444445,31.11111111111111
2936,80.77777777777777,32
2937,89.45333333333333,33.77777777777778
2938,46.73777777777778,26.222222222222225
2939,92.57777777777778,28.888888888888886
2940,109.82222222222222,30.666666666666664
2941,72.37777777777778,31.11111111111111
2942,120.89777777777778,32
2943,78.04444444444445,30.22222222222222
2944,88.2311111111111,31.11111111111111
2945,74.56444444444445,29.777777777777775
2946,178.35111111111112,29.777777777777775
2947,45.675555555555555,24.88888888888889
2948,79.79555555555555,33.33333333333333
2949,116.24444444444444,30.22222222222222
2950,76.2,36.888888888888886
2951,36.60444444444445,33.33333333333333
2952,38.013333333333335,33.33333333333333
2953,72.93777777777778,33.77777777777778
2954,45.54222222222222,31.11111111111111
2955,42.08888888888889,31.11111111111111
2956,86.05777777777777,35.11111111111111
2957,52,30.22222222222222
2958,83.02222222222223,35.11111111111111
2959,44.733333333333334,30.666666666666664
2960,112.32,33.77777777777778
2961,78.82666666666667,34.22222222222222
2962,46.946666666666665,31.555555555555554
2963,77.68444444444444,25.333333333333336
2964,49.89333333333333,32.88888888888889
2965,59.18222222222222,32
2966,72.28,33.33333333333333
2967,79.50222222222222,28.000000000000004
2968,82.5911111111111,30.666666666666664
2969,45.404444444444444,32
2970,80.64888888888889,27.111111111111114
2971,48.17777777777778,30.22222222222222
2972,50.68,27.555555555555557
2973,82.98222222222222,28.444444444444443
2974,47.76,28.000000000000004
2975,114.09333333333333,29.333333333333332
2976,83.80888888888889,40
2977,119.66222222222223,29.777777777777775
2978,83.54666666666667,29.333333333333332
2979,82.37777777777778,28.000000000000004
2980,37.50666666666667,31.555555555555554
2981,41.44,36.888888888888886
2982,43.964444444444446,26.222222222222225
2983,41.52444444444444,38.22222222222222
2984,47.315555555555555,28.444444444444443
2985,52.96888888888889,32.88888888888889
2986,119.03555555555556,39.55555555555556
2987,43.44888888888889,28.888888888888886
2988,54.675555555555555,34.66666666666667
2989,74.84,34.66666666666667
2990,107.68888888888888,32
2991,78.32444444444444,39.55555555555556
2992,40.72,35.11111111111111
2993,153.39555555555555,32
2994,47.346666666666664,31.555555555555554
2995,89.98222222222222,36.888888888888886
2996,81.91111111111111,30.666666666666664
2997,50.013333333333335,32.44444444444444
2998,46.29333333333334,40.88888888888889
2999,76.61777777777777,36.44444444444444
3000,91.04888888888888,34.22222222222222
3001,117.21333333333334,28.444444444444443
3002,87.95111111111112,28.888888888888886
3003,78.77333333333333,31.11111111111111
3004,149.72,27.555555555555557
3005,56.897777777777776,35.11111111111111
3006,86.57333333333334,31.555555555555554
3007,53.85333333333333,30.666666666666664
3008,122.8711111111111,25.77777777777778
3009,45.035555555555554,28.444444444444443
3010,117.4,28.444444444444443
3011,196.35111111111112,32.44444444444444
3012,109.34666666666666,36
3013,82.65333333333334,35.55555555555556
3014,54.004444444444445,36
3015,108.57333333333334,28.888888888888886
3016,73.44444444444444,30.22222222222222
3017,96.52444444444444,33.77777777777778
3018,88.89333333333333,30.22222222222222
3019,86.12,34.66666666666667
3020,159.9111111111111,32.44444444444444
3021,90.23555555555555,33.33333333333333
3022,58.52,36
3023,45.57333333333333,29.333333333333332
3024,88.21333333333334,32.88888888888889
3025,51.684444444444445,27.111111111111114
3026,47.71111111111111,32.88888888888889
3027,78.32,30.22222222222222
3028,81.10666666666667,36
3029,162,36.888888888888886
3030,45.702222222222225,34.66666666666667
3031,84.06666666666666,28.000000000000004
3032,53.364444444444445,35.11111111111111
3033,87.90222222222222,32.44444444444444
3034,112.53333333333333,30.666666666666664
3035,79.85777777777778,36.44444444444444
3036,52.004444444444445,30.666666666666664
3037,114.73333333333333,32.44444444444444
3038,37,31.555555555555554
3039,52.21333333333333,29.777777777777775
3040,83.28444444444445,31.555555555555554
3041,38.382222222222225,36
3042,43.04,31.555555555555554
3043,42.24888888888889,30.22222222222222
3044,87.83555555555556,33.77777777777778
3045,88.01777777777778,33.33333333333333
3046,46.49333333333333,35.11111111111111
3047,53.111111111111114,36.44444444444444
3048,91.08888888888889,31.555555555555554
3049,49.84444444444444,29.777777777777775
3050,58.95111111111111,35.55555555555556
3051,76.95111111111112,35.11111111111111
3052,48.32,32.44444444444444
3053,45.093333333333334,32.44444444444444
3054,108.65777777777778,28.000000000000004
3055,78.33333333333333,29.333333333333332
3056,125.16,32.88888888888889
3057,75.4888888888889,31.555555555555554
3058,48.013333333333335,34.66666666666667
3059,57.297777777777775,27.111111111111114
3060,121.47111111111111,35.11111111111111
3061,147.00444444444443,35.11111111111111
3062,83.21333333333334,36
3063,84.13777777777777,31.11111111111111
3064,81.44444444444444,31.11111111111111
3065,42.675555555555555,37.77777777777778
3066,41.13777777777778,33.33333333333333
3067,81.84,33.77777777777778
3068,91.05333333333333,35.11111111111111
3069,56.27111111111111,34.22222222222222
3070,77.24,28.888888888888886
3071,50.2,30.666666666666664
3072,49.23555555555556,31.555555555555554
3073,43.49777777777778,31.11111111111111
3074,81.31555555555556,31.11111111111111
3075,119.34666666666666,28.888888888888886
3076,152.86222222222221,31.11111111111111
3077,79.72,28.000000000000004
3078,81,34.22222222222222
3079,48.12,28.444444444444443
3080,78.40444444444445,33.33333333333333
3081,44.70666666666666,34.66666666666667
3082,79.02666666666667,30.666666666666664
3083,117.31555555555556,30.22222222222222
3084,50.74666666666667,32.88888888888889
3085,46.28,27.111111111111114
3086,36.906666666666666,28.888888888888886
3087,77.84444444444445,32
3088,50.45333333333333,30.22222222222222
3089,110.45777777777778,32.44444444444444
3090,112.74666666666667,32
3091,87.28888888888889,36.888888888888886
3092,74.44,36.44444444444444
3093,117.52,29.333333333333332
3094,46.51555555555556,32.44444444444444
3095,88.02666666666667,36.888888888888886
3096,81.04444444444445,32
3097,85.03555555555556,35.11111111111111
3098,83.71555555555555,37.333333333333336
3099,85.60444444444444,25.77777777777778
3100,54.71111111111111,32.88888888888889
3101,79.64,32
3102,120.88,30.666666666666664
3103,163.34222222222223,29.333333333333332
3104,54.90222222222222,27.111111111111114
3105,51.04,31.11111111111111
3106,43.16888888888889,31.11111111111111
3107,85.76444444444445,32.44444444444444
3108,47.577777777777776,30.666666666666664
3109,82.22666666666667,32.44444444444444
3110,43.733333333333334,28.888888888888886
3111,84.28888888888889,25.333333333333336
3112,55.01777777777778,26.666666666666668
3113,85.11111111111111,32.88888888888889
3114,115.85777777777778,33.77777777777778
3115,69.29333333333334,35.55555555555556
3116,48.013333333333335,34.22222222222222
3117,122.64444444444445,32.88888888888889
3118,81.72,32.88888888888889
3119,115.00888888888889,31.11111111111111
3120,43.742222222222225,30.666666666666664
3121,83.08444444444444,36
3122,118.47555555555556,32.44444444444444
3123,56.702222222222225,30.666666666666664
3124,51.022222222222226,37.333333333333336
3125,50.8,32
3126,41.03111111111111,30.666666666666664
3127,115.88444444444444,28.888888888888886
3128,117.42222222222222,27.555555555555557
3129,77.94666666666667,29.777777777777775
3130,112.08444444444444,34.22222222222222
3131,88.19555555555556,28.888888888888886
3132,49.528888888888886,30.666666666666664
3133,120.80444444444444,29.333333333333332
3134,49.96888888888889,32.88888888888889
3135,94.55111111111111,30.666666666666664
3136,55.57333333333333,34.66666666666667
3137,87.56444444444445,33.77777777777778
3138,43.52,33.33333333333333
3139,118.09333333333333,28.888888888888886
3140,74.88888888888889,32
3141,90.01333333333334,30.666666666666664
3142,111.02666666666667,32
3143,43.93333333333333,26.666666666666668
3144,112.39111111111112,32.88888888888889
3145,121.39555555555556,29.777777777777775
3146,54.44888888888889,31.555555555555554
3147,47.16888888888889,35.55555555555556
3148,70.24888888888889,25.77777777777778
3149,129.44444444444446,29.333333333333332
3150,86.31111111111112,29.777777777777775
3151,115.56444444444445,32
3152,73.12444444444445,31.11111111111111
3153,119.8711111111111,33.33333333333333
3154,51.25333333333333,34.22222222222222
3155,55.48,32.88888888888889
3156,87.03111111111112,33.77777777777778
3157,82.01333333333334,37.333333333333336
3158,53.56444444444445,32
3159,82.64888888888889,32.88888888888889
3160,77.89777777777778,34.66666666666667
3161,44.83111111111111,28.444444444444443
3162,87.1511111111111,30.22222222222222
3163,85.59555555555555,32.88888888888889
3164,49.284444444444446,31.11111111111111
3165,85.36444444444444,34.66666666666667
3166,88.68888888888888,31.11111111111111
3167,46.906666666666666,33.33333333333333
3168,79.46222222222222,35.11111111111111
3169,84.01333333333334,36
3170,86.78666666666666,31.555555555555554
3171,78.71555555555555,36.44444444444444
3172,45.791111111111114,31.11111111111111
3173,48.82222222222222,31.555555555555554
3174,81.56444444444445,28.444444444444443
3175,53.297777777777775,30.22222222222222
3176,82.80888888888889,38.22222222222222
3177,74.71111111111111,35.55555555555556
3178,150.12444444444444,32.44444444444444
3179,80.65333333333334,34.22222222222222
3180,40.92444444444445,32.88888888888889
3181,84.10666666666667,26.222222222222225
3182,85.6,30.22222222222222
3183,87.41777777777777,28.888888888888886
3184,80.96444444444444,32.88888888888889
3185,56.404444444444444,35.55555555555556
3186,85.41333333333333,34.66666666666667
3187,152.30666666666667,24.88888888888889
3188,74.88,32.88888888888889
3189,54.48444444444444,30.22222222222222
3190,180.5911111111111,26.666666666666668
3191,48.48888888888889,31.555555555555554
3192,51.17777777777778,29.333333333333332
3193,84.00888888888889,31.555555555555554
3194,119.10666666666667,28.444444444444443
3195,46.62222222222222,34.22222222222222
3196,87.65333333333334,29.777777777777775
3197,72.78222222222222,29.777777777777775
3198,56.382222222222225,35.55555555555556
3199,150.07555555555555,26.222222222222225
3200,41.75555555555555,33.77777777777778
3201,42.22222222222222,29.333333333333332
3202,121.1288888888889,28.888888888888886
3203,48.01777777777778,29.333333333333332
3204,160.60444444444445,35.11111111111111
3205,114.02222222222223,34.66666666666667
3206,81.45777777777778,33.77777777777778
3207,122.72888888888889,32.44444444444444
3208,51.217777777777776,31.11111111111111
3209,45.89333333333333,33.77777777777778
3210,127.1288888888889,32.44444444444444
3211,126.02222222222223,30.22222222222222
3212,119.09333333333333,28.444444444444443
3213,86.53777777777778,29.333333333333332
3214,161.4622222222222,29.333333333333332
3215,50.937777777777775,28.888888888888886
3216,49.053333333333335,31.555555555555554
3217,55.14222222222222,26.666666666666668
3218,46.062222222222225,31.11111111111111
3219,110.91555555555556,31.11111111111111
3220,78.37333333333333,32
3221,84.35555555555555,32.44444444444444
3222,79.85333333333334,29.333333333333332
3223,81.64444444444445,32.88888888888889
3224,114.24,35.11111111111111
3225,47.12888888888889,28.444444444444443
3226,74.00444444444445,31.555555555555554
3227,112.48,34.22222222222222
3228,109.11111111111111,34.66666666666667
3229,157.54666666666665,32
3230,125.33333333333333,32
3231,47.6,27.555555555555557
3232,77.64,32
3233,93.16,26.666666666666668
3234,85.63111111111111,32.44444444444444
3235,116.92444444444445,29.777777777777775
3236,78.08888888888889,33.33333333333333
3237,53.84,30.22222222222222
3238,48.80444444444444,25.77777777777778
3239,117.09333333333333,29.333333333333332
3240,121.63555555555556,28.000000000000004
3241,89.81333333333333,32
3242,80.20444444444445,27.555555555555557
3243,70.59555555555555,29.777777777777775
3244,81.62222222222222,32
3245,183.05777777777777,27.555555555555557
3246,80.80888888888889,32
3247,49.791111111111114,29.333333333333332
3248,88.44888888888889,35.11111111111111
3249,49.111111111111114,36.44444444444444
3250,76.72888888888889,32
3251,45.422222222222224,29.777777777777775
3252,115.07111111111111,28.444444444444443
3253,49.73777777777778,36
3254,73.83111111111111,33.77777777777778
3255,116.15555555555555,33.77777777777778
3256,115.52,30.22222222222222
3257,51.315555555555555,28.888888888888886
3258,99.1288888888889,38.22222222222222
3259,149.7511111111111,31.11111111111111
3260,80.26666666666667,35.55555555555556
3261,81.18222222222222,35.11111111111111
3262,43.78666666666667,32.88888888888889
3263,74.08444444444444,33.77777777777778
3264,89.68888888888888,28.000000000000004
3265,154.77333333333334,33.33333333333333
3266,115.4888888888889,31.555555555555554
3267,94.24444444444444,31.11111111111111
3268,60.53777777777778,34.22222222222222
3269,83.52444444444444,26.666666666666668
3270,51.36888888888889,34.66666666666667
3271,56.373333333333335,30.666666666666664
3272,77.04,33.33333333333333
3273,49.08444444444444,31.11111111111111
3274,122.00888888888889,30.22222222222222
3275,77.33777777777777,27.555555555555557
3276,121.1288888888889,32
3277,43.24888888888889,30.666666666666664
3278,47.83111111111111,34.22222222222222
3279,84.24888888888889,31.555555555555554
3280,121.64,24.444444444444443
3281,80.66222222222223,34.66666666666667
3282,42.52,31.555555555555554
3283,47.715555555555554,33.33333333333333
3284,87.4088888888889,24.88888888888889
3285,47.742222222222225,29.333333333333332
3286,41.275555555555556,36.888888888888886
3287,47.87555555555556,31.555555555555554
3288,86.95111111111112,35.55555555555556
3289,87.33333333333333,29.777777777777775
3290,45.41777777777778,33.77777777777778
3291,43.6,33.77777777777778
3292,54.51111111111111,29.777777777777775
3293,110.83555555555556,35.11111111111111
3294,49.70666666666666,33.33333333333333
3295,80.73333333333333,30.22222222222222
3296,46.257777777777775,31.11111111111111
3297,45.00888888888889,28.444444444444443
3298,130.5822222222222,32.44444444444444
3299,41.83555555555556,34.22222222222222
3300,45.08444444444444,32
3301,116.16888888888889,32
3302,114.74222222222222,31.555555555555554
3303,106.24,37.77777777777778
3304,36.964444444444446,33.33333333333333
3305,71.96,30.666666666666664
3306,121.22666666666667,29.333333333333332
3307,83.37777777777778,29.333333333333332
3308,85.8488888888889,30.22222222222222
3309,147.9911111111111,27.555555555555557
3310,122.1288888888889,28.000000000000004
3311,124.45333333333333,36.44444444444444
3312,77.52888888888889,28.000000000000004
3313,74.48,32
3314,120.68,33.77777777777778
3315,38.111111111111114,31.555555555555554
3316,82.02222222222223,30.22222222222222
3317,73.83111111111111,37.333333333333336
3318,85.28888888888889,35.55555555555556
3319,81.28,35.55555555555556
3320,41.266666666666666,30.666666666666664
3321,83.29777777777778,32.88888888888889
3322,40.8,29.777777777777775
3323,109.33333333333333,28.888888888888886
3324,148.99555555555557,31.555555555555554
3325,53.17333333333333,28.444444444444443
3326,78.44,32.44444444444444
3327,74.08888888888889,37.333333333333336
3328,92.30222222222223,28.000000000000004
3329,111.88888888888889,37.77777777777778
3330,45.75111111111111,27.111111111111114
3331,86.60444444444444,31.11111111111111
3332,215.57777777777778,33.33333333333333
3333,108.88,27.555555555555557
3334,80.4088888888889,31.555555555555554
3335,144.34666666666666,33.33333333333333
3336,158.50666666666666,29.333333333333332
3337,57.11555555555555,23.11111111111111
3338,160.63111111111112,29.777777777777775
3339,47.79555555555555,33.33333333333333
3340,124.19555555555556,35.11111111111111
3341,112.55111111111111,29.777777777777775
3342,113.47111111111111,30.666666666666664
3343,46.71111111111111,34.22222222222222
3344,83.6,31.555555555555554
3345,80.18222222222222,33.33333333333333
3346,150.5911111111111,30.22222222222222
3347,84.03555555555556,28.444444444444443
3348,82.04444444444445,28.444444444444443
3349,77.73777777777778,33.77777777777778
3350,78.41333333333333,32.88888888888889
3351,53.50222222222222,32.88888888888889
3352,47.373333333333335,37.333333333333336
3353,119.18666666666667,30.22222222222222
3354,144.48,40.44444444444444
3355,71.32,33.33333333333333
3356,39.52444444444444,38.22222222222222
3357,76.92444444444445,33.77777777777778
3358,126.20444444444445,28.444444444444443
3359,125.90222222222222,35.55555555555556
3360,55.617777777777775,35.11111111111111
3361,57.217777777777776,28.444444444444443
3362,85.59555555555555,34.66666666666667
3363,59.65777777777778,28.888888888888886
3364,111.4,32.44444444444444
3365,45.71111111111111,34.22222222222222
3366,83.77333333333333,37.333333333333336
3367,156.1911111111111,33.33333333333333
3368,116.09333333333333,34.66666666666667
3369,39.64888888888889,33.33333333333333
3370,50.48444444444444,32.44444444444444
3371,81.74666666666667,28.000000000000004
3372,50.55555555555556,27.111111111111114
3373,83.99111111111111,32.44444444444444
3374,54.297777777777775,35.11111111111111
3375,76.90666666666667,31.11111111111111
3376,47.06666666666667,36.888888888888886
3377,84.59555555555555,32.44444444444444
3378,141.2488888888889,32
3379,157.92,35.11111111111111
3380,35.18222222222222,31.555555555555554
3381,87.29333333333334,34.22222222222222
3382,83.74666666666667,32
3383,110.2,33.33333333333333
3384,43.51111111111111,34.22222222222222
3385,82.76,34.22222222222222
3386,183.98666666666668,33.77777777777778
3387,44.32,25.333333333333336
3388,90.81777777777778,37.333333333333336
3389,78.62666666666667,36.44444444444444
3390,93.28444444444445,28.444444444444443
3391,70.63555555555556,32.88888888888889
3392,121.23555555555555,32.88888888888889
3393,48.74666666666667,33.33333333333333
3394,74.86222222222223,32
3395,54.60888888888889,30.666666666666664
3396,181.12444444444444,31.11111111111111
3397,46.86666666666667,33.33333333333333
3398,113.54666666666667,30.666666666666664
3399,91.81777777777778,36
3400,56.69777777777778,29.777777777777775
3401,78.04888888888888,34.66666666666667
3402,77.10222222222222,32.88888888888889
3403,70.76,34.22222222222222
3404,45.75555555555555,29.777777777777775
3405,40.355555555555554,33.33333333333333
3406,159.61777777777777,30.666666666666664
3407,75.76444444444445,27.555555555555557
3408,116.74222222222222,35.55555555555556
3409,118.36,27.555555555555557
3410,93.88444444444444,29.333333333333332
3411,109.92888888888889,33.33333333333333
3412,113.38666666666667,35.55555555555556
3413,42.83555555555556,24.88888888888889
3414,44.68888888888889,32
3415,37.23555555555556,37.333333333333336
3416,74.77333333333333,27.555555555555557
3417,79.52888888888889,29.333333333333332
3418,89.45777777777778,29.777777777777775
3419,73.81777777777778,32.44444444444444
3420,85.52888888888889,31.11111111111111
3421,42.382222222222225,35.55555555555556
3422,97.2311111111111,28.888888888888886
3423,75.06222222222222,34.22222222222222
3424,79.61777777777777,33.77777777777778
3425,87.97333333333333,32
3426,105.83111111111111,33.77777777777778
3427,44.937777777777775,33.77777777777778
3428,77.23555555555555,28.000000000000004
3429,44.03111111111111,30.666666666666664
3430,82.08444444444444,30.666666666666664
3431,80.27555555555556,31.555555555555554
3432,43.80444444444444,28.888888888888886
3433,86.01777777777778,33.33333333333333
3434,75.24,30.666666666666664
3435,51.53333333333333,36.888888888888886
3436,57.45333333333333,27.555555555555557
3437,82.12444444444445,31.555555555555554
3438,51.72,31.11111111111111
3439,49.58222222222222,33.33333333333333
3440,49.635555555555555,36.888888888888886
3441,82.98666666666666,34.66666666666667
3442,55.053333333333335,29.333333333333332
3443,87.19111111111111,34.66666666666667
3444,72.67111111111112,25.77777777777778
3445,41.22666666666667,35.11111111111111
3446,51.06666666666667,34.22222222222222
3447,40.72,32.88888888888889
3448,58.89333333333333,32.44444444444444
3449,156.80444444444444,32
3450,88.44444444444444,28.888888888888886
3451,114.12,30.22222222222222
3452,85.47555555555556,25.333333333333336
3453,75.89333333333333,32
3454,49.422222222222224,33.77777777777778
3455,70.12444444444445,32.88888888888889
3456,48.791111111111114,35.55555555555556
3457,106.16,36
3458,50.73777777777778,37.77777777777778
3459,110.70666666666666,36.44444444444444
3460,80.17777777777778,32.88888888888889
3461,118.77777777777777,29.777777777777775
3462,63.053333333333335,30.666666666666664
3463,49.05777777777778,29.777777777777775
3464,83.79555555555555,31.11111111111111
3465,43.12888888888889,34.22222222222222
3466,89.39555555555556,33.33333333333333
3467,80.15555555555555,29.333333333333332
3468,112.13333333333334,30.666666666666664
3469,125.06222222222222,33.33333333333333
3470,79.04888888888888,30.666666666666664
3471,46.07555555555555,32.44444444444444
3472,80.91555555555556,32
3473,119.52,33.33333333333333
3474,111.74666666666667,36.888888888888886
3475,50.76888888888889,35.55555555555556
3476,92.63111111111111,36.44444444444444
3477,76.61777777777777,32
3478,118.18222222222222,27.111111111111114
3479,38.65777777777778,33.77777777777778
3480,80.53777777777778,30.666666666666664
3481,87.64444444444445,26.666666666666668
3482,115.27111111111111,32.88888888888889
3483,80.46222222222222,36.44444444444444
3484,56.724444444444444,35.55555555555556
3485,114.47555555555556,33.77777777777778
3486,125.40444444444445,28.888888888888886
3487,121.82666666666667,30.22222222222222
3488,48.36,28.888888888888886
3489,80.77333333333333,34.22222222222222
3490,120.92888888888889,28.000000000000004
3491,90.12,29.333333333333332
3492,127.53333333333333,30.22222222222222
3493,146.60888888888888,32
3494,78.35555555555555,26.222222222222225
3495,40.977777777777774,35.55555555555556
3496,51.25333333333333,32
3497,125.86666666666666,28.444444444444443
3498,117.33333333333333,32
3499,79.57333333333334,34.66666666666667
3500,47.38666666666666,29.777777777777775
3501,86.24888888888889,36
3502,92.50222222222222,30.666666666666664
3503,76.98222222222222,28.000000000000004
3504,82.92888888888889,25.333333333333336
3505,78.31111111111112,37.77777777777778
3506,81.20444444444445,37.77777777777778
3507,192.34666666666666,34.22222222222222
3508,46.044444444444444,36.44444444444444
3509,53.35111111111111,29.777777777777775
3510,50.83555555555556,28.888888888888886
3511,80.56,29.777777777777775
3512,43.13777777777778,33.33333333333333
3513,55.102222222222224,31.555555555555554
3514,44.80444444444444,31.555555555555554
3515,51.626666666666665,28.000000000000004
3516,82.03111111111112,33.77777777777778
3517,45.346666666666664,34.22222222222222
3518,80.16444444444444,30.666666666666664
3519,111.37777777777778,27.555555555555557
3520,43.56,32.44444444444444
3521,45.062222222222225,31.11111111111111
3522,108.24,29.333333333333332
3523,87.91111111111111,36.44444444444444
3524,114.96,29.777777777777775
3525,113.53777777777778,26.222222222222225
3526,92.02666666666667,30.22222222222222
3527,112.31111111111112,33.33333333333333
3528,42.208888888888886,36.44444444444444
3529,111.19555555555556,30.666666666666664
3530,92.04,30.22222222222222
3531,141.90666666666667,30.22222222222222
3532,48.46666666666667,24.88888888888889
3533,151.38666666666666,26.666666666666668
3534,84.90666666666667,30.666666666666664
3535,88.17333333333333,30.666666666666664
3536,43.08888888888889,31.555555555555554
3537,82.08888888888889,30.22222222222222
3538,115.34222222222222,32.88888888888889
3539,123.30222222222223,28.888888888888886
3540,72.34666666666666,32.88888888888889
3541,73.25777777777778,31.555555555555554
3542,91.63555555555556,28.444444444444443
3543,53.69777777777778,36.44444444444444
3544,86.20444444444445,30.22222222222222
3545,80.83111111111111,32.88888888888889
3546,53.404444444444444,30.22222222222222
3547,45.99111111111111,34.66666666666667
3548,83.07111111111111,35.11111111111111
3549,51.111111111111114,28.444444444444443
3550,42,29.777777777777775
3551,87.14666666666666,30.22222222222222
3552,86.49777777777778,32.44444444444444
3553,148.2,36
3554,82.02666666666667,28.000000000000004
3555,54.70666666666666,32
3556,116.24,30.666666666666664
3557,82.53333333333333,37.333333333333336
3558,84.25777777777778,31.11111111111111
3559,114.56,33.33333333333333
3560,182.90222222222224,32.44444444444444
3561,92.94666666666667,34.22222222222222
3562,39.973333333333336,31.11111111111111
3563,52.644444444444446,32
3564,145.87555555555556,31.555555555555554
3565,151.94666666666666,30.666666666666664
3566,85.46222222222222,32
3567,52.14666666666667,30.666666666666664
3568,226.4622222222222,32
3569,116.59555555555555,32.88888888888889
3570,49.66222222222222,32.88888888888889
3571,49.635555555555555,32.88888888888889
3572,87.36444444444444,24
3573,126.61333333333333,31.555555555555554
3574,56.39111111111111,32
3575,191.70666666666668,26.222222222222225
3576,116.62666666666667,34.22222222222222
3577,42.82666666666667,35.55555555555556
3578,55.87111111111111,28.888888888888886
3579,114.05333333333333,24.444444444444443
3580,149.6,31.555555555555554
3581,76.16444444444444,34.22222222222222
3582,147.62222222222223,31.11111111111111
3583,116.28,30.666666666666664
3584,110.88,32.88888888888889
3585,49.16444444444444,31.555555555555554
3586,88.09777777777778,29.777777777777775
3587,46.17333333333333,31.11111111111111
3588,75.33777777777777,33.77777777777778
3589,75.04444444444445,32.88888888888889
3590,153.6,31.11111111111111
3591,83.46222222222222,32.88888888888889
3592,119.2088888888889,32.88888888888889
3593,45.955555555555556,33.33333333333333
3594,84.10666666666667,31.555555555555554
3595,46.782222222222224,30.22222222222222
3596,113.03111111111112,33.33333333333333
3597,156.79111111111112,31.555555555555554
3598,70.01333333333334,34.22222222222222
3599,40.82222222222222,28.444444444444443
3600,48.76444444444444,25.77777777777778
3601,113.58222222222223,31.555555555555554
3602,74.06222222222222,35.55555555555556
3603,120.43555555555555,28.444444444444443
3604,89.79555555555555,29.333333333333332
3605,214.21777777777777,31.11111111111111
3606,122.26222222222222,30.22222222222222
3607,114.5911111111111,32
3608,49.77777777777778,25.333333333333336
3609,43.63111111111111,31.555555555555554
3610,54.84888888888889,38.666666666666664
3611,77.30666666666667,30.22222222222222
3612,55.355555555555554,33.33333333333333
3613,83.47111111111111,37.77777777777778
3614,39.27111111111111,28.000000000000004
3615,156.44,29.777777777777775
3616,80.49777777777778,32.44444444444444
3617,89.65333333333334,32
3618,151.08,29.333333333333332
3619,79.88888888888889,34.66666666666667
3620,149.79111111111112,34.66666666666667
3621,121.03111111111112,27.555555555555557
3622,44.315555555555555,29.777777777777775
3623,115.18222222222222,31.11111111111111
3624,83.52444444444444,27.111111111111114
3625,85.2,27.555555555555557
3626,51.29333333333334,32.88888888888889
3627,118.08,30.22222222222222
3628,115.8711111111111,37.77777777777778
3629,45.77777777777778,32.88888888888889
3630,82.66222222222223,31.555555555555554
3631,113.17333333333333,34.66666666666667
3632,91.71111111111111,29.777777777777775
3633,114.51555555555555,33.77777777777778
3634,117.79555555555555,31.11111111111111
3635,53,31.11111111111111
3636,44.40888888888889,35.55555555555556
3637,155.57333333333332,36.888888888888886
3638,78.49777777777778,36
3639,73.29777777777778,25.333333333333336
3640,82.54222222222222,31.11111111111111
3641,80.28888888888889,31.555555555555554
3642,84.85333333333334,28.444444444444443
3643,44.76888888888889,29.777777777777775
3644,46.684444444444445,30.22222222222222
3645,80.05333333333333,34.66666666666667
3646,77.67111111111112,32
3647,149.6888888888889,30.666666666666664
3648,117.03555555555556,32.88888888888889
3649,54.74666666666667,29.777777777777775
3650,75.00888888888889,35.55555555555556
3651,77.5111111111111,36
3652,46.28888888888889,32.44444444444444
3653,182.04888888888888,33.77777777777778
3654,82.21333333333334,32.44444444444444
3655,42.47555555555556,30.666666666666664
3656,111.89333333333333,32.44444444444444
3657,41.80444444444444,31.555555555555554
3658,51.18666666666667,36.44444444444444
3659,51.03111111111111,41.333333333333336
3660,149.6888888888889,36
3661,81.70666666666666,32.88888888888889
3662,41.48,36.44444444444444
3663,45.99111111111111,26.666666666666668
3664,114.92888888888889,28.888888888888886
3665,76.56888888888889,34.66666666666667
3666,114.96,32.44444444444444
3667,155.7422222222222,34.66666666666667
3668,151.44,31.555555555555554
3669,41.36888888888889,30.666666666666664
3670,114.67555555555556,26.222222222222225
3671,79.91111111111111,30.22222222222222
3672,82,32
3673,44.47555555555556,34.22222222222222
3674,154.42222222222222,32.88888888888889
3675,82.93333333333334,29.777777777777775
3676,50.64888888888889,32.44444444444444
3677,79.33777777777777,25.333333333333336
3678,80.97777777777777,30.666666666666664
3679,57.31111111111111,31.11111111111111
3680,37.888888888888886,26.666666666666668
3681,79.03555555555556,30.22222222222222
3682,77.57333333333334,32.44444444444444
3683,52.626666666666665,29.777777777777775
3684,121.48,31.555555555555554
3685,82.68444444444444,26.666666666666668
3686,184.37777777777777,31.11111111111111
3687,85.27555555555556,32.44444444444444
